player_name,elo,averagetime,besttime,wins,losses
BUGSYTHEBEAN,687,2465126.636,1608433,23,7
EtStertz17,660,1798714.429,1366040,28,29
grant65404856,451,2819104.5,2797426,18,25
Tintom1000,664,1747844.061,1158500,224,206
ILoveYourLoss,1015,1093884.103,710278,146,153
TabSmag,1125,1363397.102,981764,75,44
_Freed_,377,2630355.5,2398526,27,24
ASkilledPlayer,591,2318365,1611033,11,4
risziy,602,3404978,3404978,34,33
Shortboi4,1063,1392262.065,853748,210,194
Spartoriius,398,2784194.667,2143002,24,21
Lounuh,817,1984869.143,1268539,26,8
WheatFarmer42,,1195694,1195694,2,0
CyberSpaceMC,1327,987218,592079,453,457
ToniGuy,603,1617929.7,1248723,31,19
apileofcats,962,1554706.25,925738,49,29
ItzMoyo,550,1966027.333,1558582,23,21
Juanitio,948,1124696.345,899754,80,94
Cryost4ticc,478,1918419.333,1500392,15,27
Soniced,1050,1240617.077,954605,22,22
HungHung123,1212,1216520.93,748479,243,209
UwU_FortniteSimp,805,1924964.286,1169129,42,25
4train,1181,1304792.611,767631,175,148
Doctor_Pickles,627,2579604.25,1712689,32,18
sobodh,558,2331285.5,2110105,29,29
Karataka,1106,1612488.5,872734,65,26
Atu_rtaaaaaaaaa,1242,988170.6893,631003,169,153
SamDaBeast2,272,1847476.5,1482086,53,74
oceanfalcon,1118,1222286.574,839664,334,331
EpicJoseph,652,1782091,1109797,36,31
Hizingar,700,2054569.818,1522051,31,7
ComboMyWombo,553,1629675,1475709,6,7
Torbaz_,1046,1291435.028,847575,139,115
Kobeni123,334,3417847.5,2980708,47,40
Sokolini,638,2264493.13,1624639,94,82
lylFreeStyle,949,1553950.697,981189,95,78
IAmLukeAC152965,1083,1018620.056,697855,192,187
Sceety,630,2168154.5,1721110,8,9
_Acess,509,2611025,2611025,4,10
RealEwu4,614,2043019,1807001,26,23
doorlesskoala1,633,2173718.438,1177662,89,89
Vayento,485,3251771.7,2858984,119,123
enook,692,2074713,1892479,20,14
DoubleE22,569,1760643.5,1656435,17,15
Crayon4160,92,1459360.341,949798,215,250
ProPierogi,1245,869529.7485,549107,1222,1198
joust007,578,2110583.667,1683128,15,25
BrainlessCatGuy,477,2655498.5,2099928,7,7
1nvalid_,905,1806446.9,1003566,111,77
OutlanderForge,,1922519,1922519,3,0
Ilikepie04,804,1397806.808,979203,108,95
POJOGA3,1148,1086091.03,702980,183,183
Hyperfist23_,671,2242202.444,1885186,27,8
kkenki,601,2273572.4,1530961,9,4
Caseyo,880,1480858.25,1230078,5,7
Ijjsdafga,603,1552595.632,1051836,75,70
Pangolinz,388,2521161.333,2353139,17,6
ZarakLLL,497,1684999.75,1527445,29,25
AsianSkillz,616,2164102.063,1388558,50,40
FRIDAE20,509,2952135,2952135,4,7
DreadPhntom,440,3013651.75,2221698,16,16
_Sykko_,632,3147679,1685560,9,2
_Weeoo,1249,984739.0143,552417,772,753
Kacpre,1022,1357532.667,928561,76,62
Semanje,530,2239524,2067824,5,4
DirtiestDoge,1025,1815723.737,1059372,318,274
Moachatotem,616,2451833.2,1962987,21,12
CycloneShark,931,1395851,1395851,3,4
eIsohel,609,2220421,1552343,32,20
s1ush1e,670,2402327.5,1770042,34,21
Itaconate,861,1566175.241,1016373,81,52
SemiDemi752,776,1687048.78,1197383,158,141
zRefresh,1078,1564479.781,923087,128,81
KrypticIllusion,661,1631698,1010445,198,243
BaconFromPerkin,699,1693461.294,1103195,78,74
Melanie_Mtz,881,1497135.673,995687,310,281
__Jisoo__,1525,892291.7976,569338,374,327
Edible4,1100,1210817.695,735416,148,117
Cryptonicz,694,1745181.143,1176496,32,31
VietnameseLebron,775,1345735.229,788747,246,257
0ogway_,700,1955386.143,1230869,13,4
4ttik,982,1392984.72,934637,81,59
yocopter,581,2095055.8,1642586,31,26
zachczy,721,1152513.5,815631,32,47
Goreay,1254,1144368.903,626197,371,351
Snakeblue1025,621,2394124.625,1482155,70,64
ChipGamlng,452,3017103.75,1283497,28,32
spooneytunes1117,1302,943563.2727,599114,128,122
NivdotRC,522,2031226,2031226,48,89
EEt_mEEt,1402,949200.8261,671377,60,39
muma269,1086,1164973.389,844610,59,67
NoahNoah_,638,1812294.75,1197301,56,45
FrenchToaster44,606,2520282,2520282,9,9
Devboi,566,2185502.5,1795559,11,9
justanez,450,3381471,3381471,15,13
Plus115w,535,3225507.6,2629810,29,22
SneekyTurtles,649,2673506.462,1798073,107,80
Pyrith_Tech,728,1511639.25,1116308,21,8
cutefatboy,1266,1231331.117,735326,155,139
UGisN1ce,970,1344498.413,907108,123,124
Eighdyy,694,1726500.25,864091,47,27
Gliu,601,2019130,1625442,4,0
faenster,571,3602898,3602898,11,4
AccidentalGaming,237,3257387,3257387,32,45
gdemerald,1513,874648.6065,593282,250,210
Bonaparte,924,1258791.5,791834,121,101
Actinium03,1033,1361060.059,926848,104,109
SkItzy7,1012,1776846.767,1114755,69,41
parkiepi,1041,1408406.429,1053520,112,121
TimboCarp,686,1859967.167,1283978,13,6
TheSlimeyMage111,630,1460046.5,1045212,43,60
CoolBlue375,525,2693227.6,2129693,21,14
b1ggie989,617,1209955.667,1056083,26,25
Huckelld,778,2292941,1056387,84,53
Skeletqn,1118,1421249.507,936917,184,152
Shatterproof3K,952,1424348.057,848610,123,104
dantedevs,608,2652751.25,2230046,17,6
Cosmo642,992,1301205,1259563,2,1
Ash1400,651,3076300.846,2165382,44,31
Riggzyy,777,1990677.9,1275688,34,23
walberr,620,2803668,2178690,19,17
Amfraley1,615,1752540.5,1527805,8,12
M1y4k0_,625,2793434.545,1860166,61,43
BadBilbo,,4368910,4368910,3,2
Nolpro,803,2174595.667,1115271,38,25
CIwillface,651,2520109.688,1272228,79,69
paragraphical,970,1465018.773,990139,45,29
mister_kk,613,1908832,1697423,24,22
Whatz_Up,1117,1344192.581,963557,60,50
milk_tea_bee,1005,1295962.114,963947,73,71
catgirltris_,1001,1429416.176,990755,93,73
12PaoloAR,1118,1139151.522,773916,92,88
Krobalt,661,1246352,1164769,7,5
gruff214,586,1763017.5,1724660,6,15
leonralleon,457,4227193.5,3321335,40,37
pennyharry,1049,1404967.864,831871,33,24
bing_pigs,1904,663639.931,400216,6156,4457
DrHusky1,386,2534107,2534107,7,7
de2lta,997,1279101.981,773799,125,125
oChina,576,2707411.75,1847706,7,3
A1S212,962,1201027.571,784537,75,90
Kewipi,486,2992651,2992651,11,14
eukl,1097,1281680.125,954058,75,84
CoolPikachuYT,336,3892318,3892318,7,5
Zephyric_X,416,6756951,3875126,19,8
Nukebommer360,859,1396992.722,955576,49,25
grouchosoup,662,1542878.939,1107885,97,101
plenks,1154,1165049.842,742509,137,107
Cheetah,1155,1065732.108,673417,145,125
8coolguy,1041,1260465.112,816366,528,524
diasads,1211,1240220.78,866936,92,68
SeijiK,635,2175446,2175446,23,26
BBQkettlefry,646,1891603.6,1413949,14,8
takachaaaaaaan,1835,708218.4277,416198,3457,3261
TheWa,857,1853498.714,1121115,40,38
doritix,620,1611426,1109591,28,36
Warmora1,407,3273190.75,3106975,42,40
Yamline_Bling,1096,1274080.407,916322,89,76
GAMERUNC88,739,2042496.5,1341185,52,36
GalaxyYoyo,1085,1420086.698,1004388,89,63
Hsu1024,673,1260264.722,883188,45,73
Bimjabob,762,1697172,1255784,24,13
rnicrosoftWorker,589,1712753.273,1378040,81,73
buzzbuzzonetwo,618,3578945,2989948,37,26
CastleSmash,721,2439490.923,1722674,33,15
Voidlight__,492,2859256,2562154,17,11
JTFMob,934,1406854.923,940519,61,38
ScroFear,1304,1016365.245,677920,376,347
Durkarcher,683,1576725.667,1023518,38,34
mebslop,826,1505857.625,765755,58,28
HaiPasha,714,2148491.25,1266912,30,23
PookieBear,785,2188058.9,1383418,95,69
MagicRats,517,3712954,3712954,9,24
Universe84,1006,1403014.143,1114515,44,25
muscatbudo,616,2892330,2892330,38,51
meapx_,748,1672970.706,1128866,31,17
QuirkyTurtle33,534,3263433,2357413,14,12
AlexxDrixxer,602,1535289.929,1075118,164,162
Hakcud,1035,1027082.921,756210,113,130
Ureka,865,1533882.617,1018725,97,65
n8er10,514,3797480,3291706,14,14
f14y,653,2358353.5,1708433,21,17
jarjuice,1069,1002757.329,740114,337,341
Pattywaak,1158,1533057.726,869421,102,68
SolandMoon,1226,952852.3435,633952,328,310
tsyborg,455,1944482.286,1483166,31,35
Kahle21,613,2610879,2610879,15,3
MistysII,467,2148521,2148521,4,3
acorng,1224,1041729.6,699945,60,42
Awogih,836,1608498.5,1141040,10,7
Cursaius,759,1627155.75,1211426,57,46
Error525,1047,1287205.73,948238,69,53
Patrickstar7564,501,2218551,2218551,10,16
Fat_Adam,368,6129236,6129236,4,6
izaan_dev,437,2230309.6,1183035,27,26
spinyjeans1999,901,1495281.206,954716,82,67
SirTrinket,999,1256425.75,789893,467,462
Throughpond,882,1502894.87,966758,98,68
chironex_,1044,1066462.035,721703,149,160
DarthPaper5,474,2440304.75,1607969,54,60
woshimaomaoxia,1307,988438.1905,784695,35,22
AyyYuh,741,1585359.45,1036954,56,44
SKY_Gio,602,2301514.429,1677907,53,43
ClimbingWolf,751,1545722.25,1284848,39,46
WirelessGG,832,1535837.318,1137159,46,27
ML_Twistir,738,1767388.156,1248401,72,44
Keros3ne,1053,1577852.306,914097,147,104
Uince,981,1600515.37,1013822,50,29
justagamercoder,721,1743911.848,1163370,92,71
m4teito,459,2118111,2118111,5,6
omegaz_op,821,1771883.848,1142175,77,65
GoldenDin0,977,1177364,704838,129,150
ssxgend,304,3837793,3063251,55,67
seekersky,440,2840920,2840920,13,15
MuhammadPro5741,1757,710324.1138,467109,993,858
Glyycann,747,1321346,1321346,6,16
Redibles,,1150227,955140,7,6
DefaultNon,493,1534252.667,1288638,65,104
AcridLeopard488,827,1703480,1703480,5,16
Four___,1136,1061277.967,747330,241,235
TyPier,1352,1048390.362,734165,224,206
Elovvek,471,2097813.25,1335009,20,26
Youre_Weird,1160,989698.51,614709,605,607
Vinney2323,1036,1514188.758,893707,116,84
rockybz,677,1744094.25,1188820,16,16
cally113,1232,1090772.648,741246,110,92
ProfHigs,536,1633522.083,1008875,101,109
qsefthukolp,1058,1837314.404,1115290,167,140
iLostPanda,623,1943604,1943604,24,20
Derax10,697,1849703.429,1072790,100,94
Areones,670,1833551.2,1376549,32,30
PorkyPork_,1029,1238244.032,973983,52,57
PeachyPorty,652,1805503.789,1188576,52,47
Rat_berry,1283,1177176.483,752498,220,209
DerpySR,589,2577059.714,1724556,25,17
AcidVitality,376,5671146,5671146,19,20
oCaramel,1164,1325298.486,913478,82,62
DoubtedWindow57,411,3990880,3990880,15,22
chickennoob3,721,1416860.333,1197051,19,13
LoskBear,659,2387091.5,1518764,59,48
Welight6,1371,1072229.429,599796,556,559
Arffydoggy,506,2527154.5,1957508,22,11
AWESOME222,1133,1261092.625,786993,73,74
technovoid,1198,1098222.4,619179,218,228
k0t04,290,1969956,1969956,10,27
Skelgon,745,1728365.528,1065196,160,136
gurren30,594,1956401,1929533,20,23
wetblanket1,568,1876052.125,1540817,35,30
iamlayavenray848,644,1773241,1773241,41,49
Awkwavey,1409,950189.413,641700,204,188
Roy_Awesome_R,564,3034968,2673351,18,10
soolday,602,1683634.091,1180918,44,39
Baaah,822,1631257.167,1066278,52,33
mittski,1216,1133629.933,860402,35,24
linktheawEsome,619,2581163.333,1784322,23,10
Chtolly,643,2362635,1741854,26,20
xingzi23,856,1280848.597,869526,148,141
TheGolfGuy,761,1837467.808,1148211,59,49
froubery,1283,958724.8462,677200,47,49
ArmandoCasas,597,2824057.12,1811589,82,49
carolcake,1172,1278627.875,825524,48,39
EvilAlex_,960,1275647.063,842464,116,114
Mr_P3G,446,3250509.5,2928404,23,24
TheHopper24,567,2538979.667,1749373,16,9
Daxanity,971,1375572.619,989110,72,85
ThePigLord01,922,1796912.674,1195846,101,71
Ahreo,1167,1012770.878,705394,65,58
So1ars,611,2910665.5,1440881,8,6
Sajimon,1217,1233264.463,875172,129,121
Rinnne0246,1336,1105925.755,627003,1303,1268
hakotAra,1045,1405173.25,1338958,6,0
m3talscarf,941,1575367.667,1065055,44,22
DashPotato,796,1435386.9,1057143,17,15
Zacaroo,522,2216800.5,2097565,19,26
Thibel_,828,1552199.5,1346278,3,3
dappernoodle2,715,1946537.25,1350057,27,17
flyingturtle8,1017,1238877.167,1041601,23,22
GooseSummer,1009,1526450.857,948557,125,113
Yes_Its_Will,1217,1115204.753,779189,203,217
z3em_,,996763.4667,749399,104,90
richbillionare,818,1285778.917,992835,89,132
HaydoMCSR,1210,1330712.088,872597,76,52
ambher,,2869683.429,2201408,37,41
Zulphur_,667,2816088.923,1975893,43,24
Flare_Strike67,302,2009308,2009308,4,5
XxFireBlade1,652,1816067.4,1515717,11,5
Flammable_Cow,,2006807,1802621,2,1
LagArmy,1057,1486895.563,946922,122,90
morphicaelo,647,2443472.75,1589390,71,65
ch3tt,1136,1065911.008,660626,496,489
Driparot,650,1734116.591,1075052,105,105
AveryCello,1116,1179791.182,922261,18,12
thumperjack,727,2136041.375,1132607,17,6
amogusplayer123,1345,955122.7447,701535,75,69
AlexTheUnicorn_,587,1810557.533,1396941,62,64
adrian1141,1045,1263348.5,990326,20,14
JadedDye,577,3367525,2284512,18,16
supYUvlr,,3036372,3036372,10,22
uwuanimegirl_0x0,1164,1055827.049,659220,152,144
wtbarce,767,1984511.125,1530780,38,25
BondoTk2,822,1812011.706,1149307,69,34
gasfireflames,1004,1090731.955,652426,323,320
Sidegil10,444,2923485.25,2669592,8,3
Mastermode,1368,962173.3686,591806,697,658
Vqil,436,2361030,2361030,7,7
bnunolift,628,3392900,2285636,16,11
Hypppo,554,1693474.6,1249446,25,21
Arnib,367,1956970.833,1531809,23,37
CooIioz,522,2330163.5,2183360,5,5
teriMCSR,505,1544320.333,1393410,52,98
B1ink01,970,1124781.875,865167,28,5
ari2600,1325,1085245.522,658307,382,376
Lachy3128,334,4260435,4260435,10,10
xiaojia9741,1101,1445009.355,887748,190,170
polarneeds,492,2219927,1831393,19,23
DiezelPetrol,694,1860880.786,1221113,61,52
Ch0ok_ERC,1204,823745.7283,507427,793,792
Peanutterbutter1,978,1726464.743,1097436,86,62
Lunxredd,,3680420,3680420,8,15
TypPan3,588,2324128.333,2244687,16,4
Ngmferguson,267,3418957.333,2387837,10,9
Zuess12,859,2069952.158,1168108,133,107
vzlem,631,1988231.429,1487648,22,19
Awesome_R5,548,2672499,2672499,16,14
cloraj1,826,1399158.688,934866,24,27
Snapbak,700,2008603.727,1629136,36,15
Xekia,642,2292127,2292127,10,4
Swong_04,631,2031714.429,1414973,29,17
ItsMeDelta,949,1289332.6,1031719,16,17
AsianFailure02,608,1736245.5,1183369,34,27
Slimedfie,1308,1132631.041,717294,171,142
rotundhog,421,1784556,1188877,22,39
_sumiii,618,1906444.875,1711747,14,6
acetantina,653,1596136.667,1354744,12,6
Sophist_Steve,1107,1428420.045,849580,51,33
OfficialFreddyMC,1371,1084482.196,731723,298,266
Wazzip,1161,1249007.385,824932,142,130
akkyb,840,2362754.063,1362541,50,30
cyoshi,839,1515733.333,1110362,59,52
TriLazer64,715,1493875.833,1125529,41,51
lumooooo,835,1274569.239,742294,423,450
theblueqim_,596,2097062.625,1107201,62,61
Fran12aaa,635,1999855.667,1163003,11,9
Isolated_Void,822,1856591.508,1118249,148,119
Typhloso,653,2203643,1243451,17,10
158T,690,1461257.481,941318,89,87
XelaLacksSkill,1001,1555022.159,980591,89,65
Crimly,938,1450814.95,1045526,45,26
oMikku,1106,1568325.59,787849,123,92
oddelk,964,1475102.056,907628,39,22
DrBatman20,333,2256673,2247847,13,23
vixinity39,397,4291345,4291345,19,21
RoyalPrince9924,313,4483252,4483252,7,9
MiniMCC,1238,1034043.75,813887,29,19
Magma512,,5548671,5548671,18,10
marigold0006,1305,925377.7544,619436,97,79
hekcr,649,1508929,1508929,20,20
Nanobottv,1039,1563376.448,735076,111,82
H4Z1F_,324,3653052,3653052,18,24
nixisawesome,1248,1069273.125,659644,679,634
d8t,779,1633501.867,967774,26,15
Br0ro,,1751435.143,1111888,110,100
ryanchhab,518,2144857,2144857,6,11
ElPooh,581,2164753,1816561,7,1
Cyanolite,599,1770882.556,1293450,63,80
unicornbetrayal,1356,903041.0315,639603,376,344
TheTripleA3,486,2529660.333,2125715,8,9
Darkzan,383,4290417,4290417,10,15
Owsomee,996,1200219.845,759462,165,154
MeIIisa,477,3244487.5,2472030,13,13
Lanan_an,652,2558446.9,1943520,70,57
swap2209,646,2816419,2816419,27,22
gam3r_gurl_69,434,3613748.5,3437878,10,12
Death567,747,1390534.125,1146605,27,39
Jolly_Rancher,777,1665834.484,1143169,65,44
OttifantenGaming,630,1772724.625,1347074,63,66
cummingsworth,877,1541461,1095110,110,87
puregold24,1228,987538.7579,653809,401,406
Swaraj26,609,2715972,2715972,12,21
kingnchess,1071,1498986.71,914116,89,67
elvifox1,688,2255987,2255987,27,28
daviddotorg,1115,1205719.746,738272,156,152
TowardStars,1243,1129988.432,657499,1896,1872
g0xtt,654,2322968.5,1739490,68,63
LagZa,986,1280908.629,853443,169,152
maethowie,1179,1146632.2,702661,58,43
SookTV,323,2474687,2474687,32,54
Squirrelzh,1281,788814.6683,447365,2746,2706
Amiricle3,685,2571349.273,1788366,32,10
JunXia_000,641,1748984,1421895,12,8
mino236,856,1348852.929,975629,22,3
AkaraYuki,881,1228881.2,864790,85,91
Metoor,400,3421776,3421776,13,12
MrFlinxy,1124,1078823.747,680536,272,254
ymkwon,808,1480752.333,1262788,17,34
BadGamer,2115,640548.7789,390018,2054,1691
teddific,1220,1153860.758,681456,144,128
Kanctis,,1958067,1958067,1,0
brookieberries,1017,1327370.833,1117051,13,14
TheRealCocoa,635,2855646.714,2004075,58,38
AlexLlama1,557,1896523.625,1310650,15,7
WizDogg7,673,1513432,1513432,9,12
ShocknAwe91,468,3709736,3709736,12,26
BlobDaCat,554,1540122,1359002,25,71
aerogels,812,1376658.571,886598,38,21
tetra___,855,1626982.55,1055674,49,23
__Marky,775,1711945.6,1328295,17,16
SwiizyHD,1009,1510205.351,960390,87,57
BakaOppai671x,1074,1205378,936121,32,29
goopokey,388,2489914,2020827,12,18
AYYLIEN5,847,2072857.667,1317727,171,155
chronniko,1034,1305163.888,824747,429,417
aryzarr,1177,1014480.457,740267,77,66
KryptoniteW,816,1623509,1269410,51,58
CHEMPAPERMAN,677,1742501,1304908,24,18
buggahbuggah,528,2251793,1980828,12,2
asb_0720,612,1847996.556,1428177,38,45
Atomburg,795,1793379.964,1311875,114,95
Tattun727,1058,1428195.596,928035,148,140
Cosidion,1142,1060127.694,692152,365,376
TheMMQ,1309,963739.0588,718891,29,15
thenoob5000,457,2582313,2582313,5,6
N1ghtF4llx,1038,1141690.5,937691,48,60
bitsplaty,367,2218288,2218288,4,8
ImpulseDuck,623,2153638.5,1472692,43,65
AzHEHE,1556,774043.1663,483953,814,730
Ian_is,1343,1042727.171,531479,2078,2133
iDragan,628,1408872,1408872,36,39
Hjom_,533,1569284,1569284,7,22
CoolGamer611,535,1675471.667,1640480,29,52
4hex,1201,996544.4565,708164,97,100
mrtipper,924,1166179.167,877384,15,16
towyboy,503,1551872,1551872,8,11
__Enuu,756,1524011.6,1071923,14,19
_zupi,1456,849718.973,481525,409,380
StillJessie,333,6054095,3569201,9,10
bjhutchi,525,1807405.333,1747785,37,42
zLxzr,390,2261247.667,2037009,20,18
HamsterLegend88,545,3428087,3428087,4,4
wagasuner,1745,833989.8671,461001,3908,3862
_Drewww,430,2783984.5,2370903,8,5
yolksies,849,1348310.929,933899,62,73
imsatoshi,439,3780644,3681725,12,12
Lylerr,1077,1123018.201,672255,248,241
Maxutka_269,724,1509873.8,990027,109,160
iwontbeatthetism,727,1584804.095,1165364,55,62
EasyBlocker,599,2709462,2709462,10,8
bob112445,573,3066472.2,2050471,14,7
Saover,542,2029145,1512416,14,6
_fish4,650,1499464.636,1049939,39,41
VGInfernoGaming,655,1910384.556,1097916,24,3
Popkoon,406,3031597,3031597,3,5
charliekirk_,500,2840511.2,2350940,45,47
squareface22,819,1787821.222,1307689,36,23
Tomitomaatti10,363,2000769.538,1377852,83,112
crazyguy1908,1180,1010106.066,626255,1123,1120
PikaTM,669,1972163,1252702,12,2
Jonstant,1004,1122275.699,703559,709,712
WilliamGaoFRCSct,812,1851758.14,1183868,116,94
gassng,831,1620548.786,1261799,53,37
djuf,,1634285,1634285,2,1
cxctxs,863,1492742.462,871211,48,43
blobserr,1520,773336.8088,523673,1097,953
RedBeardedPanda,581,2139125,1866300,67,67
Skizzle6174,855,1613268.952,1197813,37,19
Nupthrix,776,1593193.25,1226381,47,46
naturalbrawler,996,1382468.797,756260,340,364
Wallencjusz,722,1043510,1043510,17,19
xFray_,1726,734278.191,465265,669,590
stewsoup,521,2464009.5,2315701,19,10
Carythenutrients,717,1357222.857,1107958,15,30
QuickBoiWreckedU,610,1799523,1799523,8,32
T_tang_llama,1230,1113859.196,711237,110,86
ScaredRat,1050,1515079.122,1085179,70,44
Dwerkwarrior56,564,2740686,2740686,31,37
LamSoLag,886,1858611.154,1022803,85,42
MrSpyplant,1021,1252125.424,728356,239,242
Awesomegamer4000,647,1855794.778,1345420,23,19
random_person,630,2282566.25,1696087,27,16
Slimeewasbaned,940,1175580.571,724100,81,96
Martxon,645,1761098.16,1049719,90,90
Greydood137,392,2845347,2845347,5,2
rolu12,496,1915523.13,1249636,87,92
Hamadashi8,1163,1212680.161,629896,70,59
HamnoMC,542,1721081.5,1408725,25,20
mrcreeperz,745,2428581.636,1646843,29,17
itzaritz,736,1885572.545,1472149,31,23
JoniDasPony123,837,1334103.273,840439,57,42
uberrx,1116,1023511,959800,6,7
kirara_ERC,1456,815836.2167,507653,225,180
_StupidDog,1605,779747.6355,534589,183,162
cornflakesmcsr,1888,760794.3074,414438,2252,1985
rroyalfreshness_,524,2931861.833,2300230,27,27
LifelessCrimson,1013,1222579.811,790702,67,69
BobT0ad,602,2741648.125,1986161,31,19
_Pasha1337_,1570,885708.3699,482661,546,497
haiseeen,480,1494897.5,1214559,23,23
L2ru,577,1637954.667,1348271,37,43
Tqk,1003,1422815.481,945567,50,34
GarryLarry890,1186,1194557.355,692286,193,178
Olgl11,390,4793449,4793449,7,12
Zephyrus2564,612,1806379.875,1414113,44,56
arxll,1656,763472.2031,515219,90,65
ilIegal,996,1417660.8,933964,61,47
BrandonLikesPoop,983,1402091.458,905796,108,74
FlyLikeOstrich,688,1490752.2,1150078,11,2
Bombsan,1052,1354368.805,889047,60,30
kotakata123,918,1522597.143,1347672,82,122
EandR1,651,1712823.273,1368522,30,17
shenmimaomaoxia,1304,1027592.233,627689,289,264
Bristiaan,847,1435725.957,824208,37,23
butterter,857,1412990.833,924860,29,26
Activaty3,709,1468536.553,911138,153,150
Leo123789,721,1399644.75,1061061,24,14
space1213efe,548,1828408.444,1217934,84,111
Myth512,695,1569640.222,1126303,21,17
parkdontry,385,2102735,2102735,5,9
_Oc,1250,1434665.462,837616,74,34
Yoshiboi223,634,2209814.833,1678985,12,1
BrandonB9823,558,2392694,2286401,31,51
Protofiend,740,1686927.438,1067208,96,70
RyderMx,550,3148029,2357567,20,9
Mash1t0nebeli700,851,1603978.392,1057768,125,112
WigBilli,661,2208246,1815922,17,17
disasterduckie,584,1479392.714,1054455,66,71
